hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Aadvan Farmhouse,"₹ 9,450",NA,NA,NA,Sohna,Double Room with Balcony,"4 beds (2 doubles, 2 large doubles)","+₹ 1,701 taxes and charges",0,1 night, 2 adults,"₹ 9,450",True,True,2023-06-06,2023-06-07,"Swimming Pool, Free WiFi, Free parking"
The Prime Delhi,"₹ 3,750",8.3,Very good,"1,563","Paharganj, New Delhi",Superior Double or Twin Room,Multiple bed types,+₹ 450 taxes and charges,4,1 night, 2 adults,"₹ 5,000",False,False,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Very good breakfast"
"Holiday Inn New Delhi Mayur Vihar Noida, an IHG Hotel","₹ 8,600",7.5,Good,"1,918","Mayur Vihar Phase 1, New Delhi",Standard Double or Twin Room with 1+1 Offer on Select Alcoholic Beverages at a Restaurant from 11:00 hours to 20:00 hours,Multiple bed types,"+₹ 1,548 taxes and charges",5,1 night, 2 adults,"₹ 8,600",False,False,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Jagannath - Chittaranjan Park,₹ 825,7.4,Good,18,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 large double bed,+₹ 99 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Garden, Air conditioning"
The Lodgers 1 BHK Serviced Apartment Golf Course Road Gurgaon,"₹ 2,936",9.7,Exceptional,63,"Golf Course Road, Gurgaon",One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",+₹ 352 taxes and charges,0,1 night, 2 adults,"₹ 3,299",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk"
Park Inn By Radisson Gurgaon Bilaspur,"₹ 3,699",7.6,Good,277,Manesar,Superior Double or Twin Room,Beds: 1 double or 2 singles,+₹ 444 taxes and charges,4,1 night, 2 adults,"₹ 3,699",False,False,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Breakfast"
"Ambassador, New Delhi - IHCL SeleQtions","₹ 7,499",7.7,Good,964,"Central Delhi, New Delhi","Superior Room Queen Bed with 15% off on Food and Soft Beverages, Happy Hours (Buy 1 & Get 1) on select menu at InSomnia",1 large double bed,+₹ 900 taxes and charges,5,1 night, 2 adults,"₹ 7,499",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Very good breakfast"
"Vivanta New Delhi, Dwarka","₹ 8,595",8.1,Very good,"2,506","Dwarka, New Delhi",Superior Room City View King Bed,1 extra-large double bed,"+₹ 1,547 taxes and charges",5,1 night, 2 adults,"₹ 8,595",False,True,2023-06-06,2023-06-07,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Private parking, Bar, Very good breakfast"
Olive Service Apartments - City Centre Noida,"₹ 8,027",8.9,Fabulous,55,Noida,Apartment with Terrace,1 extra-large double bed,"+₹ 1,445 taxes and charges",0,1 night, 2 adults,"₹ 8,027",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Fitness centre, Free WiFi, Free parking, Family rooms, Tea/coffee maker in all rooms"
The Grand Barso (A Luxury Heritage),"₹ 4,600",6.6,Review score,11,Bharatpur,Double Room with Garden View,1 extra-large double bed,+₹ 552 taxes and charges,0,1 night, 2 adults,"₹ 4,600",False,True,2023-06-06,2023-06-07,"Free parking, Restaurant, Room service, Non-smoking rooms, Breakfast"
Hotel Emporio Near New Delhi Railway Station,₹ 913,7.4,Good,"1,252","Paharganj, New Delhi",Day Use Room For 6 hours Strictly From (12 PM to 6 PM),1 double bed,+₹ 110 taxes and charges,3,1 night, 2 adults,"₹ 1,304",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Superb breakfast"
Roseate House New Delhi,"₹ 12,024",7.9,Good,"1,347","South West, New Delhi",Deluxe Room,Multiple bed types,"+₹ 2,164 taxes and charges",5,1 night, 2 adults,"₹ 12,024",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Bar, Good breakfast"
The LaLiT New Delhi,"₹ 13,923",7.1,Good,521,"Central Delhi, New Delhi",Premier Twin Room - Free WiFi,2 single beds,"+₹ 2,506 taxes and charges",5,1 night, 2 adults,"₹ 13,923",False,False,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Breakfast"
Saltstayz Hotel Huda City Center,"₹ 3,366",8.6,Fabulous,190,Gurgaon,Deluxe Room,1 extra-large double bed,+₹ 404 taxes and charges,3,1 night, 2 adults,"₹ 3,366",True,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Very good breakfast"
Treebo Trend Torque,"₹ 2,065",8.0,Very good,23,Greater Noida,Standard Double Room,1 large double bed,+₹ 248 taxes and charges,3,1 night, 2 adults,"₹ 4,694",True,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, Good breakfast"
"Welcomhotel by ITC Hotels, Dwarka, New Delhi","₹ 6,120",7.0,Good,"2,795","Dwarka, New Delhi",Deluxe Double Room,1 large double bed,+₹ 734 taxes and charges,5,1 night, 2 adults,"₹ 6,120",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Bar, Good breakfast"
Sheraton New Delhi Hotel,"₹ 11,000",8.5,Very good,"1,188","Saket, New Delhi",Deluxe Double or Twin Room,1 double bed,"+₹ 1,980 taxes and charges",5,1 night, 2 adults,"₹ 11,000",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Bar, Very good breakfast"
The Vanaashrya Sariska,"₹ 10,973",8.3,Very good,174,Tehla,Luxury Cottage,Entire bungalow • 1 bathroom • 60m²,"+₹ 1,975 taxes and charges",4,1 night, 2 adults,"₹ 10,973",True,True,2023-06-06,2023-06-07,"Free parking, Restaurant, Non-smoking rooms, Bar, Good breakfast"
Taj City Centre Gurugram,"₹ 12,500",8.7,Fabulous,"1,968","Sector 40 - 44, Gurgaon","Superior Room king bed with upgrade to Deluxe Room (Subject to avl),10% discount on food & Soft Beverages",1 extra-large double bed,"+₹ 2,250 taxes and charges",5,1 night, 2 adults,"₹ 12,500",False,True,2023-06-06,2023-06-07,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Radisson Blu Hotel New Delhi Paschim Vihar,"₹ 10,000",6.5,Review score,"1,836","Pashim Vihar, New Delhi",Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,300 taxes and charges",5,1 night, 2 adults,"₹ 10,000",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Suryaa New Delhi,"₹ 6,958",7.4,Good,"1,088","New Friends Colony, New Delhi",Deluxe Room with 10% Discount on Food & Beverage,1 extra-large double bed,+₹ 835 taxes and charges,5,1 night, 2 adults,"₹ 6,958",False,True,2023-06-06,2023-06-07,"2 swimming pools, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
"Fortune Park Orange, Sidhrawali - Member ITC's Hotel Group","₹ 3,200",8.0,Very good,75,Bhiwadi,Deluxe Twin Room,2 single beds,+₹ 384 taxes and charges,4,1 night, 2 adults,"₹ 3,200",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hilton Garden Inn New Delhi/Saket,"₹ 9,500",7.5,Good,"1,338","Saket, New Delhi",King Guest Room,1 large double bed,"+₹ 1,710 taxes and charges",5,1 night, 2 adults,"₹ 9,500",True,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Colonel’s Retreat,"₹ 5,290",8.7,Fabulous,549,"South Delhi, New Delhi",Standard Double or Twin Room,Multiple bed types,Includes taxes and charges,3,1 night, 2 adults,"₹ 5,290",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Terrace, Laundry, Tea/coffee maker in all rooms, Fabulous breakfast"
Trident Gurgaon,"₹ 16,000",9.1,Superb,"1,077","Udyog Vihar, Gurgaon",Superior Double or Twin Room with Garden View,1 extra-large double bed,"+₹ 2,880 taxes and charges",5,1 night, 2 adults,"₹ 16,000",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Southwest Inn - Boutique Hotel,"₹ 2,867",6.2,Review score,308,"Dwarka, New Delhi",Superior Double or Twin Room,1 large double bed,+₹ 344 taxes and charges,3,1 night, 2 adults,"₹ 6,100",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Breakfast"
"Four Points by Sheraton New Delhi, Airport Highway","₹ 6,500",7.9,Good,386,"South West, New Delhi",Guest room with Twin/Single Bed(s),2 single beds,"+₹ 1,170 taxes and charges",4,1 night, 2 adults,"₹ 6,500",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Facilities for disabled guests, 24-hour front desk, Garden, Tea/coffee maker in all rooms, Good breakfast"
Hotel Decent Suites - Delhi Airport,"₹ 1,799",7.8,Good,"1,768","South West, New Delhi",Deluxe King Room,1 double bed,+₹ 216 taxes and charges,4,1 night, 2 adults,"₹ 2,768",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Laundry, Breakfast"
"Nemesia City Center - Gurugram, Sector 29","₹ 9,000",7.8,Good,485,"City Center - Sector 29, Gurgaon",Standard King Room with 10% discount on F&B,1 extra-large double bed,"+₹ 1,620 taxes and charges",4,1 night, 2 adults,"₹ 9,000",True,False,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Good breakfast"
FabExpress Chawla House,"₹ 1,645",7.7,Good,6,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 70 taxes and charges,3,1 night, 2 adults,"₹ 3,576",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Air conditioning, Breakfast"
The Ashtan Sarovar Portico,"₹ 5,849",7.6,Good,127,"South Delhi, New Delhi",Superior Room - 1 Twin Bed 220Sqft,NA,+₹ 702 taxes and charges,4,1 night, 2 adults,"₹ 5,849",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Good breakfast"
DoubleTree by Hilton Gurgaon New Delhi NCR,"₹ 9,249",7.5,Good,964,"Golf Course Road, Gurgaon",King Room,1 large double bed,"+₹ 1,665 taxes and charges",5,1 night, 2 adults,"₹ 9,249",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
Le Meridien New Delhi,"₹ 11,150",7.7,Good,"1,055","Central Delhi, New Delhi",Executive Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,007 taxes and charges",5,1 night, 2 adults,"₹ 11,150",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Oberoi New Delhi,"₹ 19,575",9.4,Superb,465,New Delhi,Deluxe Room,1 extra-large double bed,"+₹ 3,524 taxes and charges",5,1 night, 2 adults,"₹ 19,575",False,False,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Bar, Exceptional breakfast"
Hotel Emerald Park,"₹ 1,039",8.7,Fabulous,106,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 374 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
Karma Chalets Gurgaon,"₹ 9,000",8.3,Very good,103,Gurgaon,Studio Magnolia,Multiple bed types,"+₹ 1,620 taxes and charges",3,1 night, 2 adults,"₹ 9,000",True,True,2023-06-06,2023-06-07,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Very good breakfast"
Airport Hotel Mars,₹ 539,8.1,Very good,13,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Terrace, Laundry, Breakfast"
OYO Hotel The Grand Shyoraj,₹ 816,8.0,Very good,1,Kakaur,Classic Triple Room,1 large double bed,+₹ 130 taxes and charges,3,1 night, 2 adults,"₹ 1,666",False,True,2023-06-06,2023-06-07,Room service
Hotel Aero Star Near Delhi Airport,"₹ 2,970",7.8,Good,469,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,1 extra-large double bed,+₹ 356 taxes and charges,3,1 night, 2 adults,"₹ 3,960",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Good breakfast"
"Holiday Inn Express New Delhi International Airport T3, an IHG Hotel","₹ 13,501",7.1,Good,961,"South West, New Delhi",Deluxe Room,1 large double bed,"+₹ 2,430 taxes and charges",4,1 night, 2 adults,"₹ 13,501",True,False,2023-06-06,2023-06-07,"Non-smoking rooms, Spa and wellness centre, Fitness centre, Restaurant, Free WiFi, Facilities for disabled guests, 24-hour front desk, Bar, Tea/coffee maker in all rooms, Good breakfast"
OYO 81159 Hotel Crown,"₹ 1,606",NA,NA,NA,Pānīpat,Classic Triple Room,1 large double bed,+₹ 225 taxes and charges,3,1 night, 2 adults,"₹ 1,606",False,True,2023-06-06,2023-06-07,Room service
Home@F37 Kailash Colony Metro,"₹ 3,500",8.3,Very good,225,"South Delhi, New Delhi",Super Deluxe Double Room,1 large double bed,+₹ 420 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Laundry, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Hotel The Imperio,"₹ 2,699",NA,NA,NA,"Jasola, New Delhi",Superior Double Room,1 double bed,+₹ 324 taxes and charges,3,1 night, 2 adults,"₹ 3,599",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
The Leela Ambience Convention Hotel Delhi,"₹ 9,800",8.4,Very good,"1,282","East Delhi, New Delhi",Deluxe Room with Bathtub,1 extra-large double bed,"+₹ 1,764 taxes and charges",5,1 night, 2 adults,"₹ 9,800",False,False,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Blue Pearl,"₹ 2,850",8.2,Very good,"2,064","Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 342 taxes and charges,3,1 night, 2 adults,"₹ 3,800",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
"Park Inn by Radisson,South Delhi","₹ 6,999",7.6,Good,"1,110","South Delhi, New Delhi",Superior Room,1 large double bed,+₹ 840 taxes and charges,5,1 night, 2 adults,"₹ 6,999",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Good breakfast"
Lime Tree Luxury Studio,"₹ 2,880",9.0,Superb,34,Gurgaon,Standard Double Room,1 single bed,+₹ 346 taxes and charges,3,1 night, 2 adults,"₹ 2,880",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk"
Sterling Sariska,"₹ 5,265",6.5,Review score,33,Akbarpur,Classic Double Room,1 double bed,+₹ 632 taxes and charges,3,1 night, 2 adults,"₹ 5,265",True,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Free parking, Restaurant, Free WiFi"
Hyatt Place Gurgaon Udyog Vihar,"₹ 8,499",7.8,Good,"1,133","Udyog Vihar, Gurgaon",Hyatt King Room with Buffet Breakfast,1 extra-large double bed,"+₹ 1,530 taxes and charges",4,1 night, 2 adults,"₹ 8,499",True,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Bar, Good breakfast"
Airport Hotel Mars Stay By Sinon,₹ 629,9.7,Exceptional,6,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 75 taxes and charges,3,1 night, 2 adults,₹ 629,False,False,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Terrace, Breakfast"
JW Marriott Hotel New Delhi Aerocity,"₹ 16,200",8.5,Very good,"1,070","South West, New Delhi",Deluxe Guest room 2 Double,1 extra-large double bed,"+₹ 2,916 taxes and charges",5,1 night, 2 adults,"₹ 16,200",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Bar, Fabulous breakfast"
"Le Meridien Gurgaon, Delhi NCR","₹ 20,500",8.2,Very good,"1,503",Gurgaon,King Room,1 extra-large double bed,"+₹ 3,690 taxes and charges",5,1 night, 2 adults,"₹ 20,500",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Collection O Mahavir Enclave Near Dashrath Puri Metro Station,₹ 764,4.3,Review score,7,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 124 taxes and charges,3,1 night, 2 adults,"₹ 1,176",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
"Pride Plaza Hotel, Aerocity New Delhi","₹ 8,999",7.3,Good,"3,133","South West, New Delhi",Deluxe Twin Room,2 single beds,"+₹ 1,620 taxes and charges",5,1 night, 2 adults,"₹ 9,999",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
