hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
The JRD Luxury Boutique,"₹ 4,770",5.3,Review score,82,"Safdarjung Enclave, New Delhi",Premium Twin Room with complimentary Hi Tea from 04pm till 06pm,2 single beds,+₹ 572 taxes and charges,3,1 night, 2 adults,"₹ 4,770",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Breakfast"
Airport Ostella Grand,₹ 856,6.8,Review score,41,"South West, New Delhi",Deluxe Double Room with Balcony,1 large double bed,+₹ 103 taxes and charges,0,1 night, 2 adults,"₹ 1,070",True,False,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Exceptional breakfast"
Hotel Fortune Inn- Noida Sector 19,"₹ 1,950",6.0,Review score,376,Noida,Deluxe Double Room,1 extra-large double bed,+₹ 234 taxes and charges,4,1 night, 2 adults,"₹ 3,899",False,True,2023-08-01,2023-08-02,
Red Maple Bed & Breakfast,"₹ 4,000",7.6,Good,24,"South Delhi, New Delhi",Standard Double or Twin Room,Multiple bed types,+₹ 480 taxes and charges,0,1 night, 2 adults,"₹ 4,000",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping"
"Aerocity Hotel Jindal Palace Delhi- A Well Hygiene Property""All Staff Vaccinated """,₹ 764,8.0,Very good,211,"Mahipalpur, New Delhi",Triple Room,"2 beds (1 single, 1 double)",+₹ 92 taxes and charges,4,1 night, 2 adults,"₹ 2,546",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, 24-hour front desk, Bar, Exceptional breakfast"
Hyphen Premier-Business Hotel,"₹ 2,799",7.1,Good,61,Meerut,Deluxe Double Room with Bath,1 large double bed,+₹ 336 taxes and charges,4,1 night, 2 adults,"₹ 2,799",False,True,2023-08-01,2023-08-02,"Free WiFi, Free parking, Airport shuttle (free), Family rooms, Restaurant, Non-smoking rooms, Room service, Good breakfast"
Sarthak Palace,"₹ 1,199",7.9,Good,342,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 144 taxes and charges,3,1 night, 2 adults,"₹ 1,499",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, Laundry, Daily housekeeping, Very good breakfast"
OYO Flagship Hotel Dream Sky Near Akshardham,"₹ 1,257",4.0,Review score,3,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
OYO Blue Star Rr,"₹ 1,127",4.0,Review score,3,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 159 taxes and charges,3,1 night, 2 adults,"₹ 2,300",False,True,2023-08-01,2023-08-02,Room service
Hotel Su Shree Continental 5 Minutes Walk From New Delhi Railway Station,"₹ 1,760",7.9,Good,266,"Paharganj, New Delhi",Standard Double Room with Fan,1 extra-large double bed,+₹ 211 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Very good breakfast"
Jaypee Greens Golf and Spa Resort,"₹ 11,500",8.1,Very good,178,Greater Noida,Deluxe Double Room,1 double bed,"+₹ 2,070 taxes and charges",5,1 night, 2 adults,"₹ 11,500",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Rosewood Near Delhi Airport,"₹ 1,271",7.1,Good,197,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 153 taxes and charges,4,1 night, 2 adults,"₹ 1,695",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
FabExpress Dolphin International,"₹ 1,097",8.1,Very good,217,"Mahipalpur, New Delhi",Deluxe Room,1 large double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 2,385",False,True,2023-08-01,2023-08-02,"Room service, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Hotel Devrana Delhi,"₹ 4,976",7.8,Good,112,"Mahipalpur, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 597 taxes and charges,3,1 night, 2 adults,"₹ 6,299",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, Bar, Superb breakfast"
Hotel SM SUITS Near Delhi Airport-Unit BY Grand urban Luxury,"₹ 2,250",6.5,Review score,54,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 270 taxes and charges,4,1 night, 2 adults,"₹ 2,250",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Bar, Breakfast"
Hotel Picasso Prive Naraina Delhi - Couple Friendly Local IDs Accepted,"₹ 13,999",6.7,Review score,48,"West Delhi, New Delhi",Deluxe Double Room,1 large double bed,"+₹ 2,520 taxes and charges",3,1 night, 2 adults,"₹ 13,999",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Bar, Breakfast"
Flagship Jpc Residency Near Dlf Avenue Saket,"₹ 1,286",1.0,Review score,9,"Malviya Nagar, New Delhi",Classic Triple Room,1 large double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 2,625",False,True,2023-08-01,2023-08-02,"Room service, Daily housekeeping, Air conditioning"
Flagship Royal Green,"₹ 1,247",1.9,Review score,10,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 182 taxes and charges,3,1 night, 2 adults,"₹ 1,918",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Grand Hyatt Gurgaon,"₹ 16,150",8.5,Very good,26,Gurgaon,King Room,1 extra-large double bed,"+₹ 2,907 taxes and charges",5,1 night, 2 adults,"₹ 16,150",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
Zenith Hotel - Delhi Airport,"₹ 2,250",7.4,Good,189,"Mahipalpur, New Delhi",Standard Double Room,1 double bed,+₹ 270 taxes and charges,4,1 night, 2 adults,"₹ 4,999",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Very good breakfast"
Hotel Lal's Haveli,"₹ 1,895",7.5,Good,32,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 227 taxes and charges,2,1 night, 2 adults,"₹ 1,895",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Air conditioning"
Treebo Trend Nysha Palace Mahipalpur,"₹ 4,294",6.8,Review score,60,"Mahipalpur, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 515 taxes and charges,3,1 night, 2 adults,"₹ 9,759",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
FabHotel Mulberry Retreat Sushant Lok,"₹ 1,383",8.5,Very good,359,Gurgaon,(Sanitised) Deluxe Room,1 double bed,+₹ 166 taxes and charges,3,1 night, 2 adults,"₹ 3,006",False,True,2023-08-01,2023-08-02,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk"
Itsy By Treebo - Swastika Inn,"₹ 5,128",8.0,Very good,85,Noida,Standard Double Room,Multiple bed types,+₹ 615 taxes and charges,3,1 night, 2 adults,"₹ 11,654",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Free WiFi, Free parking, Good breakfast"
FabHotel De Gold,"₹ 1,866",7.9,Good,23,"Karol bagh, New Delhi",Deluxe Room,1 double bed,+₹ 224 taxes and charges,0,1 night, 2 adults,"₹ 4,056",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,"₹ 4,999",7.8,Good,433,"Safdarjung Enclave, New Delhi",Deluxe Double Room,1 single bed,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 4,999",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
Amahi Inn,"₹ 2,070",9.3,Superb,11,"Sector 40 - 44, Gurgaon",Deluxe King Room,1 single bed,+₹ 248 taxes and charges,3,1 night, 2 adults,"₹ 2,070",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Breakfast"
The Manor - A Boutique Hotel,"₹ 8,208",8.0,Very good,106,"South Delhi, New Delhi",Executive Room,1 double bed,"+₹ 1,477 taxes and charges",3,1 night, 2 adults,"₹ 8,208",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Free WiFi, Facilities for disabled guests, Terrace, Tea/coffee maker in all rooms, Very good breakfast"
The Metropolitan Hotel & Spa New Delhi,"₹ 9,500",7.1,Good,"1,626","Central Delhi, New Delhi","Superior Double Room Inclusive of Wi-Fi, 20% off on food & soft beverages",Beds: 1 double or 2 singles,"+₹ 1,710 taxes and charges",5,1 night, 2 adults,"₹ 9,500",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Superb 5 Mins Walk From New Delhi Station,"₹ 2,999",7.3,Good,227,"Paharganj, New Delhi",Deluxe Double or Twin Room,1 double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 2,999",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Fabulous breakfast"
The Elevate Hotel - Near Delhi International Airport,"₹ 3,149",7.7,Good,110,"South West, New Delhi",Deluxe King Room,"2 beds (1 double, 1 futon)",+₹ 378 taxes and charges,4,1 night, 2 adults,"₹ 4,999",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Superb breakfast"
The Dwelling Paradise,"₹ 3,500",7.3,Good,50,Greater Noida,Budget Double Room,1 double bed,+₹ 420 taxes and charges,4,1 night, 2 adults,"₹ 3,500",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Breakfast"
FabHotel Aries Delhi Airport,"₹ 2,195",7.2,Good,87,"Mahipalpur, New Delhi",Deluxe Double Room,1 double bed,+₹ 263 taxes and charges,3,1 night, 2 adults,"₹ 4,771",False,True,2023-08-01,2023-08-02,"Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
FabHotel BMK Grand,"₹ 2,204",6.9,Review score,25,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 264 taxes and charges,3,1 night, 2 adults,"₹ 5,248",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Air conditioning"
Capital O Hotel Jp Tower,"₹ 1,530",7.3,Good,276,"West Delhi, New Delhi",Deluxe Triple Room,1 large double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 3,123",False,True,2023-08-01,2023-08-02,"Room service, Family rooms, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
TDI Club Retreat Kundli,"₹ 3,375",7.8,Good,5,Sonīpat,Superior King Room,1 extra-large double bed,+₹ 405 taxes and charges,3,1 night, 2 adults,"₹ 3,375",False,True,2023-08-01,2023-08-02,"Indoor swimming pool, Free WiFi, Free parking, Airport shuttle, Family rooms, Non-smoking rooms, Room service, Fitness centre, Bar, Breakfast"
Flagship Sky Zone Near Dwarka Mor Metro Station,₹ 986,1.0,Review score,2,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 150 taxes and charges,3,1 night, 2 adults,"₹ 2,013",False,True,2023-08-01,2023-08-02,Air conditioning
Hotel Deluxe Stay Inn - Near Delhi Airport,₹ 913,7.0,Good,40,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 110 taxes and charges,3,1 night, 2 adults,"₹ 2,029",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Daily housekeeping, Breakfast"
Hotel Red Castle - Karol Bagh,"₹ 2,859",8.4,Very good,97,"Karol bagh, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 343 taxes and charges,3,1 night, 2 adults,"₹ 5,199",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel HSP Suites - Near Delhi Airport,"₹ 1,487",7.3,Good,842,"South West, New Delhi",Super Deluxe Room,1 large double bed,+₹ 178 taxes and charges,4,1 night, 2 adults,"₹ 2,974",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Superb breakfast"
Blueberry farms,"₹ 20,000",NA,NA,NA,Gurgaon,Three-Bedroom Villa,"4 beds (1 sofa bed, 3 large doubles)","+₹ 3,600 taxes and charges",0,1 night, 2 adults,"₹ 20,000",False,True,2023-08-01,2023-08-02,"2 swimming pools, Free WiFi, Free parking"
"The Imperial, New Delhi","₹ 22,000",9.1,Superb,402,"Connaught Place, New Delhi",Imperial Room,Multiple bed types,"+₹ 3,960 taxes and charges",5,1 night, 2 adults,"₹ 22,000",False,True,2023-08-01,2023-08-02,"2 swimming pools, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Mavens Orange Gurgaon,"₹ 1,699",8.2,Very good,527,Gurgaon,Deluxe Double or Twin Room,Multiple bed types,+₹ 204 taxes and charges,3,1 night, 2 adults,"₹ 1,699",False,True,2023-08-01,2023-08-02,"Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Facilities for disabled guests, 24-hour front desk"
FabHotel F9 Pitampura,"₹ 2,415",7.4,Good,148,"North Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 290 taxes and charges,3,1 night, 2 adults,"₹ 5,249",False,True,2023-08-01,2023-08-02,"Room service, Free WiFi, 24-hour front desk, Air conditioning"
Airport Hotel Olive & Blue,"₹ 1,259",7.3,Good,139,"Mahipalpur, New Delhi",Standard Double Room,1 double bed,+₹ 151 taxes and charges,3,1 night, 2 adults,"₹ 2,099",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Hotel Pooja Palace,"₹ 2,500",6.6,Review score,64,"Karol bagh, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 300 taxes and charges,3,1 night, 2 adults,"₹ 2,500",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Air conditioning"
"Rockland Hotel, C.R Park","₹ 4,179",5.9,Review score,123,"South Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 501 taxes and charges,4,1 night, 2 adults,"₹ 4,399",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Flagship Green Hotel,"₹ 1,257",NA,NA,NA,Sūrajpur,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,
Hotel BB Palace (A Family Hotel),"₹ 2,250",5.1,Review score,66,"Karol bagh, New Delhi",Deluxe Double Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Parking on site, 24-hour front desk, Terrace, Laundry"
BedChambers Serviced Apartments - Cyber City,"₹ 4,060",8.0,Very good,101,Gurgaon,Deluxe Room,1 double bed,Additional charges may apply,0,1 night, 2 adults,"₹ 5,800",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Free WiFi, Free parking, 24-hour front desk"
luxury master bedroom with bathtub n private entry,"₹ 3,999",5.1,Review score,9,"Chattarpur, New Delhi",Deluxe Double Room with Bath,1 double bed,+₹ 480 taxes and charges,0,1 night, 2 adults,"₹ 3,999",False,True,2023-08-01,2023-08-02,"Family rooms, Free parking, Garden, Bar, Air conditioning"
Hotel Shanti Villa,"₹ 3,000",7.6,Good,81,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 4,000",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Good breakfast"
Westend Holiday Home - Couple Friendly Stays,"₹ 1,260",6.5,Review score,215,"South Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 151 taxes and charges,0,1 night, 2 adults,"₹ 1,400",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Lemon Tree Premier City Center,"₹ 5,389",7.0,Good,143,"City Center - Sector 29, Gurgaon",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,283 taxes and charges",4,1 night, 2 adults,"₹ 7,699",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Bar, Breakfast"
"Hotel Lav Kush Deluxe "" 3 Min Walking from New Delhi Railway Station ""","₹ 1,431",7.6,Good,140,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 172 taxes and charges,3,1 night, 2 adults,"₹ 1,431",False,True,2023-08-01,2023-08-02,"Airport shuttle, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Fabulous breakfast"
